session,time,strategy,coin,event,ticker,side,contracts,price,multiplier,fee,cost,payout,pnl,result,strike,btc_price,final_value,balance_after,model_prob,edge,why,tau,yes_bid,yes_ask,mkt_prob
20260920_222952,2026-09-20T23:04:31,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,5,0.26,3.85,0.07,1.37,,,,0.08835,0.08845,,842.22,0.308,0.034,entry,628,0.75,0.77,0.76
20260920_222952,2026-09-20T23:04:31,Anti Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,UP,1,0.78,1.28,0.02,0.8,,,,0.08835,0.08845,,987.2,0.692,-0.1,entry,628,0.75,0.77,0.76
20260920_222952,2026-09-20T23:04:54,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,1,0.21,4.76,0.02,0.23,,,,0.08835,0.0885,,839.94,0.252,0.03,entry,605,0.8,0.82,0.81
20260920_222952,2026-09-20T23:09:07,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,13,0.41,2.44,0.23,5.56,,,,0.08835,0.08833,,847.63,0.463,0.036,entry,352,0.6,0.63,0.615
20260920_222952,2026-09-20T23:09:07,Anti Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,UP,8,0.64,1.56,0.13,5.25,,,,0.08835,0.08833,,985.07,0.537,-0.119,entry,352,0.6,0.63,0.615
20260920_222952,2026-09-20T23:09:10,Model,ETH,BET,KXETH15M-26SEP210215-15,DOWN,1,0.38,2.63,0.02,0.4,,,,2664.2,2664.87,,1175.44,0.452,0.056,entry,349,0.63,0.64,0.635
20260920_222952,2026-09-20T23:09:15,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,13,0.39,2.56,0.22,5.29,,,,0.08835,0.08833,,845.51,0.453,0.046,entry,344,0.62,0.65,0.635
20260920_222952,2026-09-20T23:09:15,Anti Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,UP,7,0.66,1.52,0.11,4.73,,,,0.08835,0.08833,,984.93,0.547,-0.129,entry,344,0.62,0.65,0.635
20260920_222952,2026-09-20T23:09:24,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,14,0.33,3.03,0.22,4.84,,,,0.08835,0.08833,,841.94,0.428,0.083,entry,335,0.68,0.69,0.685
20260920_222952,2026-09-20T23:09:24,Anti Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,UP,6,0.7,1.43,0.09,4.29,,,,0.08835,0.08833,,986.15,0.572,-0.143,entry,335,0.68,0.69,0.685
20260920_222952,2026-09-20T23:09:47,Model,ETH,BET,KXETH15M-26SEP210215-15,DOWN,75,0.36,2.78,1.21,28.21,,,,2664.2,2664.83,,1172.18,0.453,0.077,entry,312,0.65,0.66,0.655
20260920_222952,2026-09-20T23:09:47,Anti Model,ETH,BET,KXETH15M-26SEP210215-15,UP,41,0.67,1.49,0.64,28.11,,,,2664.2,2664.83,,770.12,0.547,-0.138,entry,312,0.65,0.66,0.655
20260920_222952,2026-09-20T23:10:06,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,30,0.33,3.03,0.47,10.37,,,,0.08835,0.08837,,838.13,0.379,0.034,entry,293,0.68,0.71,0.695
20260920_222952,2026-09-20T23:10:06,Anti Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,UP,6,0.72,1.39,0.09,4.41,,,,0.08835,0.08837,,985.72,0.621,-0.113,entry,293,0.68,0.71,0.695
20260920_222952,2026-09-20T23:10:10,Model,ETH,BET,KXETH15M-26SEP210215-15,DOWN,58,0.39,2.56,0.97,23.59,,,,2664.2,2664.73,,1178.94,0.463,0.056,entry,289,0.62,0.63,0.625
20260920_222952,2026-09-20T23:10:10,Anti Model,ETH,BET,KXETH15M-26SEP210215-15,UP,35,0.64,1.56,0.57,22.97,,,,2664.2,2664.73,,751.66,0.537,-0.119,entry,289,0.62,0.63,0.625
20260920_222952,2026-09-20T23:10:15,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,44,0.25,4.0,0.58,11.58,,,,0.08835,0.0884,,827.79,0.306,0.043,entry,284,0.76,0.78,0.77
20260920_222952,2026-09-20T23:10:38,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,39,0.21,4.76,0.46,8.65,,,,0.08835,0.08842,,817.7,0.256,0.035,entry,261,0.8,0.83,0.815
20260920_222952,2026-09-20T23:10:38,Anti Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,UP,10,0.84,1.19,0.1,8.5,,,,0.08835,0.08842,,989.7,0.744,-0.105,entry,261,0.8,0.83,0.815
20260920_222952,2026-09-20T23:10:51,Value,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,31,0.49,2.04,0.55,15.74,,,,111.7517,111.7,,986.52,0.54,0.032,entry,248,0.52,0.53,0.525
20260920_222952,2026-09-20T23:10:51,Anti Value,SOL,BET,KXSOL15M-26SEP210215-15,UP,28,0.54,1.85,0.49,15.61,,,,111.7517,111.7,,993.17,0.46,-0.097,entry,248,0.52,0.53,0.525
20260920_222952,2026-09-20T23:10:51,Model,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,84,0.49,2.04,1.47,42.63,,,,111.7517,111.7,,1175.95,0.605,0.097,entry,248,0.52,0.53,0.525
20260920_222952,2026-09-20T23:10:51,Anti Model,SOL,BET,KXSOL15M-26SEP210215-15,UP,76,0.54,1.85,1.33,42.37,,,,111.7517,111.7,,751.75,0.395,-0.162,entry,248,0.52,0.53,0.525
20260920_222952,2026-09-20T23:10:51,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,23,0.49,2.04,0.41,11.68,,,,111.7517,111.7,,833.68,0.54,0.032,entry,248,0.52,0.53,0.525
20260920_222952,2026-09-20T23:10:51,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,20,0.54,1.85,0.35,11.15,,,,111.7517,111.7,,985.18,0.46,-0.097,entry,248,0.52,0.53,0.525
20260920_222952,2026-09-20T23:11:08,Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,DOWN,49,0.19,5.26,0.53,9.84,,,,0.08835,0.08842,,811.11,0.242,0.041,entry,232,0.82,0.84,0.83
20260920_222952,2026-09-20T23:11:08,Anti Scalper,DOGE,BET,KXDOGE15M-26SEP210215-15,UP,10,0.85,1.18,0.09,8.59,,,,0.08835,0.08842,,989.86,0.758,-0.101,entry,232,0.82,0.84,0.83
20260920_222952,2026-09-20T23:11:23,Favorite,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,3,0.62,1.61,0.05,1.91,,,,111.7517,111.69,,1040.53,0.64,0.003,entry,217,0.39,0.4,0.395
20260920_222952,2026-09-20T23:11:23,Anti Favorite,SOL,BET,KXSOL15M-26SEP210215-15,UP,4,0.41,2.44,0.07,1.71,,,,111.7517,111.69,,951.75,0.36,-0.067,entry,217,0.39,0.4,0.395
20260920_222952,2026-09-20T23:11:48,Value,ETH,BET,KXETH15M-26SEP210215-15,DOWN,50,0.4,2.5,0.84,20.84,,,,2664.2,2664.14,,989.59,0.468,0.051,entry,192,0.61,0.62,0.615
20260920_222952,2026-09-20T23:11:48,Anti Value,ETH,BET,KXETH15M-26SEP210215-15,UP,32,0.63,1.59,0.53,20.69,,,,2664.2,2664.14,,984.97,0.532,-0.114,entry,192,0.61,0.62,0.615
20260920_222952,2026-09-20T23:11:48,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,27,0.4,2.5,0.46,11.26,,,,2664.2,2664.14,,828.3,0.468,0.051,entry,192,0.61,0.62,0.615
20260920_222952,2026-09-20T23:11:48,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,17,0.63,1.59,0.28,10.99,,,,2664.2,2664.14,,980.27,0.532,-0.114,entry,192,0.61,0.62,0.615
20260920_222952,2026-09-20T23:11:57,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,43,0.24,4.17,0.55,10.87,,,,2664.2,2665.2,,796.35,0.296,0.044,entry,183,0.77,0.78,0.775
20260920_222952,2026-09-20T23:11:57,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,13,0.79,1.27,0.16,10.43,,,,2664.2,2665.2,,990.78,0.704,-0.098,entry,183,0.77,0.78,0.775
20260920_222952,2026-09-20T23:12:03,Favorite,XRP,BET,KXXRP15M-26SEP210215-15,UP,20,0.65,1.54,0.32,13.32,,,,1.4295,1.4299,,1039.15,0.691,0.025,entry,177,0.63,0.64,0.635
20260920_222952,2026-09-20T23:12:03,Anti Favorite,XRP,BET,KXXRP15M-26SEP210215-15,DOWN,33,0.38,2.63,0.55,13.09,,,,1.4295,1.4299,,950.28,0.309,-0.087,entry,177,0.63,0.64,0.635
20260920_222952,2026-09-20T23:12:05,Value,XRP,BET,KXXRP15M-26SEP210215-15,UP,20,0.7,1.43,0.3,14.3,,,,1.4295,1.4306,,959.45,0.753,0.039,entry,175,0.67,0.69,0.68
20260920_222952,2026-09-20T23:12:05,Anti Value,XRP,BET,KXXRP15M-26SEP210215-15,DOWN,40,0.34,2.94,0.63,14.23,,,,1.4295,1.4306,,1001.34,0.247,-0.109,entry,175,0.67,0.69,0.68
20260920_222952,2026-09-20T23:12:05,Scalper,XRP,BET,KXXRP15M-26SEP210215-15,UP,15,0.7,1.43,0.23,10.73,,,,1.4295,1.4306,,767.99,0.753,0.039,entry,175,0.67,0.69,0.68
20260920_222952,2026-09-20T23:12:05,Anti Scalper,XRP,BET,KXXRP15M-26SEP210215-15,DOWN,30,0.34,2.94,0.48,10.68,,,,1.4295,1.4306,,1000.56,0.247,-0.109,entry,175,0.67,0.69,0.68
20260920_222952,2026-09-20T23:12:27,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,25,0.05,18.87,0.09,1.42,,,,2664.2,2666.83,,755.78,0.094,0.038,entry,153,0.957,0.958,0.958
20260920_222952,2026-09-20T23:12:27,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,1,0.97,1.03,0.01,0.98,,,,2664.2,2666.83,,1001.62,0.906,-0.064,entry,153,0.957,0.958,0.958
20260920_222952,2026-09-20T23:12:30,Late,ETH,BET,KXETH15M-26SEP210215-15,DOWN,5,0.06,16.13,0.03,0.34,,,,2664.2,2666.83,,942.34,0.143,0.077,entry,150,0.948,0.954,0.951
20260920_222952,2026-09-20T23:12:32,Late,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,1,0.3,3.33,0.02,0.32,,,,111.7517,111.78,,942.39,0.349,0.034,entry,148,0.71,0.72,0.715
20260920_222952,2026-09-20T23:12:33,Late,XRP,BET,KXXRP15M-26SEP210215-15,UP,2,0.92,1.09,0.02,1.86,,,,1.4295,1.432,,942.32,0.964,0.039,entry,147,0.905,0.91,0.907
20260920_222952,2026-09-20T23:12:33,Anti Late,XRP,BET,KXXRP15M-26SEP210215-15,DOWN,1,0.1,9.52,0.01,0.11,,,,1.4295,1.432,,1002.76,0.036,-0.076,entry,147,0.905,0.91,0.907
20260920_222952,2026-09-20T23:12:39,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,35,0.1,10.0,0.23,3.73,,,,2664.2,2666.17,,761.79,0.152,0.045,entry,141,0.91,0.913,0.911
20260920_222952,2026-09-20T23:12:46,Model,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,1,0.24,4.17,0.02,0.26,,,,111.7517,111.78,,1138.77,0.342,0.09,entry,134,0.77,0.78,0.775
20260920_222952,2026-09-20T23:12:46,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,29,0.24,4.17,0.38,7.34,,,,111.7517,111.78,,751.64,0.284,0.031,entry,134,0.77,0.78,0.775
20260920_222952,2026-09-20T23:12:46,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,9,0.79,1.27,0.11,7.22,,,,111.7517,111.78,,1001.66,0.716,-0.086,entry,134,0.77,0.78,0.775
20260920_222952,2026-09-20T23:12:48,Scalper,XRP,SOLD,KXXRP15M-26SEP210215-15,UP,15,0.95,1.43,0.23,10.73,14.14,3.41,,1.4295,1.4321,,750.5,0.753,0.039,capture,132,0.957,0.961,0.959
20260920_222952,2026-09-20T23:12:48,Anti Scalper,XRP,SOLD,KXXRP15M-26SEP210215-15,DOWN,30,0.03,2.94,0.48,10.68,0.81,-9.87,,1.4295,1.4321,,1000.73,0.247,-0.109,mirror,132,0.957,0.961,0.959
20260920_222952,2026-09-20T23:12:50,Late,ETH,BET,KXETH15M-26SEP210215-15,DOWN,1,0.06,18.18,0.01,0.07,,,,2664.2,2667.07,,942.25,0.103,0.045,entry,130,0.955,0.956,0.956
20260920_222952,2026-09-20T23:13:01,Late,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,5,0.36,2.78,0.09,1.89,,,,111.7517,111.75,,942.14,0.449,0.073,entry,119,0.65,0.69,0.67
20260920_222952,2026-09-20T23:13:01,Anti Late,SOL,BET,KXSOL15M-26SEP210215-15,UP,2,0.7,1.43,0.03,1.43,,,,111.7517,111.75,,1002.56,0.551,-0.164,entry,119,0.65,0.69,0.67
20260920_222952,2026-09-20T23:13:06,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,22,0.45,2.22,0.39,10.29,,,,111.7517,111.72,,772.47,0.498,0.031,entry,114,0.56,0.6,0.58
20260920_222952,2026-09-20T23:13:06,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,5,0.61,1.64,0.09,3.14,,,,111.7517,111.72,,990.45,0.502,-0.125,entry,114,0.56,0.6,0.58
20260920_222952,2026-09-20T23:13:07,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,14,0.18,5.56,0.15,2.67,,,,2664.2,2665.51,,770.88,0.225,0.034,entry,113,0.83,0.84,0.835
20260920_222952,2026-09-20T23:13:07,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,3,0.85,1.18,0.03,2.58,,,,2664.2,2665.51,,990.67,0.775,-0.084,entry,113,0.83,0.84,0.835
20260920_222952,2026-09-20T23:13:14,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,23,0.44,2.27,0.4,10.52,,,,111.7517,111.72,,760.62,0.491,0.033,entry,106,0.57,0.63,0.6
20260920_222952,2026-09-20T23:13:14,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,16,0.64,1.56,0.26,10.5,,,,111.7517,111.72,,990.81,0.509,-0.147,entry,106,0.57,0.63,0.6
20260920_222952,2026-09-20T23:13:16,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,49,0.12,8.33,0.37,6.25,,,,2664.2,2665.82,,754.31,0.162,0.035,entry,104,0.89,0.9,0.895
20260920_222952,2026-09-20T23:13:16,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,6,0.91,1.1,0.04,5.5,,,,2664.2,2665.82,,992.73,0.838,-0.078,entry,104,0.89,0.9,0.895
20260920_222952,2026-09-20T23:13:22,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,22,0.46,2.17,0.39,10.51,,,,111.7517,111.71,,763.54,0.539,0.062,entry,98,0.55,0.56,0.555
20260920_222952,2026-09-20T23:13:22,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,17,0.57,1.75,0.3,9.99,,,,111.7517,111.71,,988.96,0.461,-0.126,entry,98,0.55,0.56,0.555
20260920_222952,2026-09-20T23:13:25,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,16,0.15,6.67,0.15,2.55,,,,2664.2,2665.53,,759.76,0.195,0.036,entry,95,0.86,0.87,0.865
20260920_222952,2026-09-20T23:13:25,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,2,0.88,1.14,0.02,1.78,,,,2664.2,2665.53,,988.54,0.805,-0.082,entry,95,0.86,0.87,0.865
20260920_222952,2026-09-20T23:13:33,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,15,0.64,1.56,0.25,9.85,,,,111.7517,111.67,,831.37,0.719,0.063,entry,87,0.37,0.38,0.375
20260920_222952,2026-09-20T23:13:33,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,9,0.39,2.56,0.15,3.66,,,,111.7517,111.67,,966.0,0.281,-0.126,entry,87,0.37,0.38,0.375
20260920_222952,2026-09-20T23:13:34,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,28,0.32,3.12,0.43,9.39,,,,2664.2,2664.67,,819.76,0.372,0.037,entry,86,0.69,0.7,0.695
20260920_222952,2026-09-20T23:13:34,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,12,0.71,1.41,0.18,8.7,,,,2664.2,2664.67,,967.61,0.628,-0.096,entry,86,0.69,0.7,0.695
20260920_222952,2026-09-20T23:13:41,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,10,0.66,1.52,0.16,6.76,,,,111.7517,111.67,,811.07,0.738,0.062,entry,78,0.35,0.37,0.36
20260920_222952,2026-09-20T23:13:41,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,17,0.38,2.63,0.29,6.75,,,,111.7517,111.67,,967.31,0.262,-0.134,entry,78,0.35,0.37,0.36
20260920_222952,2026-09-20T23:13:42,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,15,0.3,3.33,0.23,4.73,,,,2664.2,2664.51,,814.89,0.382,0.067,entry,78,0.71,0.72,0.715
20260920_222952,2026-09-20T23:13:42,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,6,0.73,1.37,0.09,4.47,,,,2664.2,2664.51,,965.9,0.618,-0.126,entry,78,0.71,0.72,0.715
20260920_222952,2026-09-20T23:13:49,Scalper,SOL,BET,KXSOL15M-26SEP210215-15,DOWN,9,0.56,1.79,0.16,5.2,,,,111.7517,111.7,,758.05,0.629,0.051,entry,70,0.45,0.49,0.47
20260920_222952,2026-09-20T23:13:49,Anti Scalper,SOL,BET,KXSOL15M-26SEP210215-15,UP,10,0.5,2.0,0.18,5.18,,,,111.7517,111.7,,984.21,0.371,-0.147,entry,70,0.45,0.49,0.47
20260920_222952,2026-09-20T23:13:50,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,71,0.13,7.69,0.57,9.8,,,,2664.2,2665.2,,753.18,0.194,0.056,entry,69,0.88,0.89,0.885
20260920_222952,2026-09-20T23:13:50,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,10,0.9,1.11,0.07,9.07,,,,2664.2,2665.2,,984.49,0.806,-0.1,entry,69,0.88,0.89,0.885
20260920_222952,2026-09-20T23:13:58,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,66,0.11,9.17,0.45,7.64,,,,2664.2,2664.94,,732.13,0.209,0.093,entry,61,0.901,0.916,0.909
20260920_222952,2026-09-20T23:13:58,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,8,0.93,1.08,0.04,7.45,,,,2664.2,2664.94,,992.9,0.791,-0.14,entry,61,0.901,0.916,0.909
20260920_222952,2026-09-20T23:14:07,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,29,0.85,4.17,0.38,7.34,24.39,17.05,,111.7517,111.68,,974.07,0.284,0.031,capture,52,0.11,0.14,0.125
20260920_222952,2026-09-20T23:14:07,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,9,0.1,1.27,0.11,7.22,0.84,-6.38,,111.7517,111.68,,914.9,0.716,-0.086,mirror,52,0.11,0.14,0.125
20260920_222952,2026-09-20T23:14:09,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,22,0.89,2.22,0.39,10.29,19.5,9.21,,111.7517,111.67,,971.15,0.498,0.031,capture,50,0.076,0.097,0.086
20260920_222952,2026-09-20T23:14:09,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,23,0.89,2.27,0.4,10.52,20.38,9.86,,111.7517,111.67,,971.15,0.491,0.033,capture,50,0.076,0.097,0.086
20260920_222952,2026-09-20T23:14:09,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,22,0.89,2.17,0.39,10.51,19.5,8.99,,111.7517,111.67,,971.15,0.539,0.062,capture,50,0.076,0.097,0.086
20260920_222952,2026-09-20T23:14:09,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,5,0.07,1.64,0.09,3.14,0.3,-2.84,,111.7517,111.67,,912.3,0.502,-0.125,mirror,50,0.076,0.097,0.086
20260920_222952,2026-09-20T23:14:09,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,16,0.07,1.56,0.26,10.5,0.99,-9.51,,111.7517,111.67,,912.3,0.509,-0.147,mirror,50,0.076,0.097,0.086
20260920_222952,2026-09-20T23:14:09,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,17,0.07,1.75,0.3,9.99,1.04,-8.95,,111.7517,111.67,,912.3,0.461,-0.126,mirror,50,0.076,0.097,0.086
20260920_222952,2026-09-20T23:14:10,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,23,0.92,2.04,0.41,11.68,20.96,9.28,,111.7517,111.67,,960.57,0.54,0.032,capture,49,0.072,0.073,0.072
20260920_222952,2026-09-20T23:14:10,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,9,0.92,1.79,0.16,5.2,8.2,3.0,,111.7517,111.67,,960.57,0.629,0.051,capture,49,0.072,0.073,0.072
20260920_222952,2026-09-20T23:14:10,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,20,0.06,1.85,0.35,11.15,1.15,-10.0,,111.7517,111.67,,912.58,0.46,-0.097,mirror,49,0.072,0.073,0.072
20260920_222952,2026-09-20T23:14:10,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,10,0.06,2.0,0.18,5.18,0.57,-4.61,,111.7517,111.67,,912.58,0.371,-0.147,mirror,49,0.072,0.073,0.072
20260920_222952,2026-09-20T23:14:11,Scalper,XRP,BET,KXXRP15M-26SEP210215-15,DOWN,59,0.14,7.14,0.5,8.76,,,,1.4295,1.4294,,958.45,0.189,0.04,entry,48,0.87,0.88,0.875
20260920_222952,2026-09-20T23:14:11,Anti Scalper,XRP,BET,KXXRP15M-26SEP210215-15,UP,9,0.89,1.12,0.07,8.08,,,,1.4295,1.4294,,912.25,0.811,-0.086,entry,48,0.87,0.88,0.875
20260920_222952,2026-09-20T23:14:12,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,15,0.93,1.56,0.25,9.85,13.86,4.01,,111.7517,111.66,,1057.57,0.719,0.063,capture,47,0.042,0.061,0.052
20260920_222952,2026-09-20T23:14:12,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,9,0.03,2.56,0.15,3.66,0.27,-3.39,,111.7517,111.66,,893.12,0.281,-0.126,mirror,47,0.042,0.061,0.052
20260920_222952,2026-09-20T23:14:13,Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,DOWN,10,0.95,1.52,0.16,6.76,9.46,2.7,,111.7517,111.64,,1089.79,0.738,0.062,capture,46,0.03,0.04,0.035
20260920_222952,2026-09-20T23:14:13,Anti Scalper,SOL,SOLD,KXSOL15M-26SEP210215-15,UP,17,0.02,2.63,0.29,6.75,0.31,-6.44,,111.7517,111.64,,886.72,0.262,-0.134,mirror,46,0.03,0.04,0.035
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,43,0.86,4.17,0.55,10.87,36.61,25.74,,2664.2,2663.6,,1110.77,0.296,0.044,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,25,0.86,18.87,0.09,1.42,21.28,19.86,,2664.2,2663.6,,1110.77,0.094,0.038,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,35,0.86,10.0,0.23,3.73,29.8,26.07,,2664.2,2663.6,,1110.77,0.152,0.045,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,14,0.86,5.56,0.15,2.67,11.92,9.25,,2664.2,2663.6,,1110.77,0.225,0.034,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,49,0.86,8.33,0.37,6.25,41.72,35.47,,2664.2,2663.6,,1110.77,0.162,0.035,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,16,0.86,6.67,0.15,2.55,13.62,11.07,,2664.2,2663.6,,1110.77,0.195,0.036,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,15,0.86,3.33,0.23,4.73,12.77,8.04,,2664.2,2663.6,,1110.77,0.382,0.067,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,71,0.86,7.69,0.57,9.8,60.46,50.66,,2664.2,2663.6,,1110.77,0.194,0.056,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,66,0.86,9.17,0.45,7.64,56.2,48.56,,2664.2,2663.6,,1110.77,0.209,0.093,capture,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,13,0.11,1.27,0.16,10.43,1.34,-9.09,,2664.2,2663.6,,883.48,0.704,-0.098,mirror,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,1,0.11,1.03,0.01,0.98,0.1,-0.88,,2664.2,2663.6,,883.48,0.906,-0.064,mirror,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,3,0.11,1.18,0.03,2.58,0.3,-2.28,,2664.2,2663.6,,883.48,0.775,-0.084,mirror,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,6,0.11,1.1,0.04,5.5,0.61,-4.89,,2664.2,2663.6,,883.48,0.838,-0.078,mirror,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,2,0.11,1.14,0.02,1.78,0.2,-1.58,,2664.2,2663.6,,883.48,0.805,-0.082,mirror,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,6,0.11,1.37,0.09,4.47,0.61,-3.86,,2664.2,2663.6,,883.48,0.618,-0.126,mirror,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,10,0.11,1.11,0.07,9.07,1.03,-8.04,,2664.2,2663.6,,883.48,0.806,-0.1,mirror,43,0.12,0.13,0.125
20260920_222952,2026-09-20T23:14:16,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,8,0.11,1.08,0.04,7.45,0.82,-6.63,,2664.2,2663.6,,883.48,0.791,-0.14,mirror,43,0.12,0.13,0.125
